Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
05/05/2024;16:00:00;0             ;1,619             ;6,998.5;
05/05/2024;16:15:00;0             ;1,616             ;6,979.5;
05/05/2024;16:30:00;0             ;1,614             ;6,966.8;
05/05/2024;16:45:00;0             ;1,605             ;6,910;
05/05/2024;17:00:00;0             ;1,594             ;6,840.6;
05/05/2024;17:15:00;0             ;1,595             ;6,846.9;
05/05/2024;17:30:00;0             ;1,585             ;6,784.1;
05/05/2024;17:45:00;0             ;1,584             ;6,777.8;
05/05/2024;18:00:00;0             ;1,572             ;6,702.7;
05/05/2024;18:15:00;0             ;1,563             ;6,646.5;
05/05/2024;18:30:00;0             ;1,555             ;6,596.7;
05/05/2024;18:45:00;0             ;1,547             ;6,547;
05/05/2024;19:00:00;0             ;1,539             ;6,497.4;
05/05/2024;19:15:00;0             ;1,529             ;6,435.6;
05/05/2024;19:30:00;0             ;1,526             ;6,417.1;
05/05/2024;19:45:00;0             ;1,512             ;6,330.9;
05/05/2024;20:00:00;0             ;1,504             ;6,281.9;
05/05/2024;20:15:00;0             ;1,495             ;6,226.8;
05/05/2024;20:30:00;0             ;1,487             ;6,178;
05/05/2024;20:45:00;0             ;1,479             ;6,129.3;
05/05/2024;21:00:00;0             ;1,462             ;6,026.2;
05/05/2024;21:15:00;0             ;1,461             ;6,020.2;
05/05/2024;21:30:00;0             ;1,450             ;5,953.8;
05/05/2024;21:45:00;0             ;1,438             ;5,881.6;
05/05/2024;22:00:00;0             ;1,430             ;5,833.7;
05/05/2024;22:15:00;0             ;1,420             ;5,773.9;
05/05/2024;22:30:00;0             ;1,411             ;5,720.3;
05/05/2024;22:45:00;0             ;1,399             ;5,649;
05/05/2024;23:00:00;0             ;1,393             ;5,613.5;
05/05/2024;23:15:00;0             ;1,384             ;5,560.4;
05/05/2024;23:30:00;0             ;1,374             ;5,501.5;
05/05/2024;23:45:00;0             ;1,366             ;5,454.5;
06/05/2024;00:00:00;0             ;1,354             ;5,384.3;
06/05/2024;00:15:00;0             ;1,346             ;5,337.7;
06/05/2024;00:30:00;0             ;1,334             ;5,268;
06/05/2024;00:45:00;0             ;1,328             ;5,233.2;
06/05/2024;01:00:00;0             ;1,319             ;5,181.2;
06/05/2024;01:15:00;0             ;1,309             ;5,123.6;
06/05/2024;01:30:00;0             ;1,299             ;5,066.2;
06/05/2024;01:45:00;0             ;1,292             ;5,026.2;
06/05/2024;02:00:00;0             ;1,282             ;4,969.1;
06/05/2024;02:15:00;0             ;1,272             ;4,912.3;
06/05/2024;02:30:00;0             ;1,263             ;4,861.3;
06/05/2024;02:45:00;0             ;1,257             ;4,827.4;
06/05/2024;03:00:00;0             ;1,253             ;4,804.9;
06/05/2024;03:15:00;0             ;1,240             ;4,731.8;
06/05/2024;03:30:00;0             ;1,232             ;4,687;
06/05/2024;03:45:00;0             ;1,221             ;4,625.6;
06/05/2024;04:00:00;0             ;1,216             ;4,597.8;
06/05/2024;04:15:00;0             ;1,206             ;4,542.3;
06/05/2024;04:30:00;0             ;1,202             ;4,520.2;
06/05/2024;04:45:00;0             ;1,192             ;4,465;
06/05/2024;05:00:00;0             ;1,186             ;4,432;
06/05/2024;05:15:00;0             ;1,178             ;4,388.1;
06/05/2024;05:30:00;0             ;1,172             ;4,355.3;
06/05/2024;05:45:00;0             ;1,161             ;4,295.3;
06/05/2024;06:00:00;0             ;1,158             ;4,279;
06/05/2024;06:15:00;0             ;1,147             ;4,219.3;
06/05/2024;06:30:00;0             ;1,141             ;4,186.9;
06/05/2024;06:45:00;0             ;1,134             ;4,149.2;
06/05/2024;07:00:00;0             ;1,129             ;4,122.3;
06/05/2024;07:15:00;0             ;1,117             ;4,058;
06/05/2024;07:30:00;0             ;1,110             ;4,020.6;
06/05/2024;07:45:00;0             ;1,105             ;3,994;
06/05/2024;08:00:00;0             ;1,101             ;3,972.7;
06/05/2024;08:15:00;0             ;1,092             ;3,925;
06/05/2024;08:30:00;0             ;1,085             ;3,888.1;
06/05/2024;08:45:00;0             ;1,083             ;3,877.5;
06/05/2024;09:00:00;0             ;1,076             ;3,840.7;
06/05/2024;09:15:00;0             ;1,067             ;3,793.5;
06/05/2024;09:30:00;0             ;1,063             ;3,772.6;
06/05/2024;09:45:00;0             ;1,054             ;3,725.6;
06/05/2024;10:00:00;0             ;1,048             ;3,694.4;
06/05/2024;10:15:00;0             ;1,045             ;3,678.9;
06/05/2024;10:30:00;0             ;1,041             ;3,658.1;
06/05/2024;10:45:00;0             ;1,035             ;3,627.1;
06/05/2024;11:00:00;0             ;1,029             ;3,596.2;
06/05/2024;11:15:00;0             ;1,025             ;3,575.6;
06/05/2024;11:30:00;0             ;1,020             ;3,550;
06/05/2024;11:45:00;0             ;1,014             ;3,519.2;
06/05/2024;12:00:00;0             ;1,006             ;3,478.4;
06/05/2024;12:15:00;0             ;1,001             ;3,453;
06/05/2024;12:30:00;0             ;999             ;3,442.8;
06/05/2024;12:45:00;0             ;993             ;3,412.4;
06/05/2024;13:00:00;0             ;991             ;3,402.2;
06/05/2024;13:15:00;0             ;984             ;3,366.9;
06/05/2024;13:30:00;0             ;979             ;3,341.7;
06/05/2024;13:45:00;0             ;976             ;3,326.6;
06/05/2024;14:00:00;0             ;970             ;3,296.5;
06/05/2024;14:15:00;0             ;967             ;3,281.5;
06/05/2024;14:30:00;0             ;964             ;3,266.5;
06/05/2024;14:45:00;0             ;959             ;3,241.5;
06/05/2024;15:00:00;0             ;953             ;3,211.7;
06/05/2024;15:15:00;0             ;952             ;3,206.7;
06/05/2024;15:30:00;0             ;946             ;3,176.9;
06/05/2024;15:45:00;0             ;942             ;3,157.2;
06/05/2024;16:00:00;0             ;938             ;3,137.4;
06/05/2024;16:15:00;0             ;937             ;3,132.5;
06/05/2024;16:30:00;0             ;934             ;3,117.7;
06/05/2024;16:45:00;0             ;929             ;3,093.1;
06/05/2024;17:00:00;0             ;927             ;3,083.3;
06/05/2024;17:15:00;0             ;922             ;3,058.8;
06/05/2024;17:30:00;0             ;920             ;3,049;
06/05/2024;17:45:00;0             ;916             ;3,029.4;
06/05/2024;18:00:00;0             ;912             ;3,009.9;
06/05/2024;18:15:00;0             ;910             ;3,000.2;
06/05/2024;18:30:00;0             ;907             ;2,985.6;
06/05/2024;18:45:00;0             ;903             ;2,966.2;
06/05/2024;19:00:00;0             ;900             ;2,951.7;
06/05/2024;19:15:00;0             ;897             ;2,937.2;
06/05/2024;19:30:00;0             ;893             ;2,917.9;
06/05/2024;19:45:00;0             ;891             ;2,908.2;
06/05/2024;20:00:00;0             ;885             ;2,879.4;
06/05/2024;20:15:00;0             ;883             ;2,869.8;
06/05/2024;20:30:00;0             ;881             ;2,860.2;
06/05/2024;20:45:00;0             ;877             ;2,841;
06/05/2024;21:00:00;0             ;874             ;2,826.7;
06/05/2024;21:15:00;0             ;869             ;2,802.8;
06/05/2024;21:30:00;0             ;868             ;2,798.1;
06/05/2024;21:45:00;0             ;866             ;2,788.5;
06/05/2024;22:00:00;0             ;863             ;2,774.3;
06/05/2024;22:15:00;0             ;859             ;2,755.3;
06/05/2024;22:30:00;0             ;857             ;2,745.8;
06/05/2024;22:45:00;0             ;855             ;2,736.4;
06/05/2024;23:00:00;0             ;851             ;2,717.5;
06/05/2024;23:15:00;0             ;846             ;2,693.9;
06/05/2024;23:30:00;0             ;844             ;2,684.5;
06/05/2024;23:45:00;0             ;841             ;2,670.4;
07/05/2024;00:00:00;0             ;838             ;2,656.4;
07/05/2024;00:15:00;0             ;835             ;2,642.3;
07/05/2024;00:30:00;0             ;832             ;2,628.3;
07/05/2024;00:45:00;0             ;828             ;2,609.7;
07/05/2024;01:00:00;0             ;826             ;2,600.4;
07/05/2024;01:15:00;0             ;822             ;2,581.8;
07/05/2024;01:30:00;0             ;817             ;2,558.6;
07/05/2024;01:45:00;0             ;814             ;2,544.7;
07/05/2024;02:00:00;0             ;810             ;2,526.2;
07/05/2024;02:15:00;0             ;806             ;2,507.8;
07/05/2024;02:30:00;0             ;801             ;2,484.8;
07/05/2024;02:45:00;0             ;798             ;2,471.1;
07/05/2024;03:00:00;0             ;794             ;2,452.8;
07/05/2024;03:15:00;0             ;790             ;2,434.5;
07/05/2024;03:30:00;0             ;787             ;2,420.9;
07/05/2024;03:45:00;0             ;784             ;2,407.2;
07/05/2024;04:00:00;0             ;780             ;2,389.1;
07/05/2024;04:15:00;0             ;776             ;2,371;
07/05/2024;04:30:00;0             ;773             ;2,357.4;
07/05/2024;04:45:00;0             ;770             ;2,343.9;
07/05/2024;05:00:00;0             ;768             ;2,334.9;
07/05/2024;05:15:00;0             ;765             ;2,321.4;
07/05/2024;05:30:00;0             ;762             ;2,308;
07/05/2024;05:45:00;0             ;760             ;2,299;
07/05/2024;06:00:00;0             ;758             ;2,290;
07/05/2024;06:15:00;0             ;756             ;2,281.1;
07/05/2024;06:30:00;0             ;752             ;2,263.3;
07/05/2024;06:45:00;0             ;752             ;2,263.3;
07/05/2024;07:00:00;0             ;750             ;2,254.4;
07/05/2024;07:15:00;0             ;748             ;2,245.5;
07/05/2024;07:30:00;0             ;746             ;2,236.6;
07/05/2024;07:45:00;0             ;744             ;2,227.7;
07/05/2024;08:00:00;0             ;742             ;2,218.8;
07/05/2024;08:15:00;0             ;742             ;2,218.8;
07/05/2024;08:30:00;0             ;739             ;2,205.6;
07/05/2024;08:45:00;0             ;736             ;2,192.3;
07/05/2024;09:00:00;0             ;736             ;2,192.3;
07/05/2024;09:15:00;0             ;735             ;2,187.9;
07/05/2024;09:30:00;0             ;731             ;2,170.3;
07/05/2024;09:45:00;0             ;730             ;2,165.9;
07/05/2024;10:00:00;0             ;727             ;2,152.7;
07/05/2024;10:15:00;0             ;725             ;2,144;
07/05/2024;10:30:00;0             ;725             ;2,144;
07/05/2024;10:45:00;0             ;723             ;2,135.2;
07/05/2024;11:00:00;0             ;721             ;2,126.5;
07/05/2024;11:15:00;0             ;720             ;2,122.1;
07/05/2024;11:30:00;0             ;719             ;2,117.7;
07/05/2024;11:45:00;0             ;715             ;2,100.3;
07/05/2024;12:00:00;0             ;715             ;2,100.3;
07/05/2024;12:15:00;0             ;712             ;2,087.2;
07/05/2024;12:30:00;0             ;710             ;2,078.5;
07/05/2024;12:45:00;0             ;708             ;2,069.9;
07/05/2024;13:00:00;0             ;706             ;2,061.2;
07/05/2024;13:15:00;0             ;705             ;2,056.9;
07/05/2024;13:30:00;0             ;703             ;2,048.2;
07/05/2024;13:45:00;0             ;701             ;2,039.6;
07/05/2024;14:00:00;0             ;700             ;2,035.3;
07/05/2024;14:15:00;0             ;697             ;2,022.4;
07/05/2024;14:30:00;0             ;695             ;2,013.8;
07/05/2024;14:45:00;0             ;693             ;2,005.2;
07/05/2024;15:00:00;0             ;693             ;2,005.2;
07/05/2024;15:15:00;0             ;690             ;1,992.3;
07/05/2024;15:30:00;0             ;688             ;1,983.8;
07/05/2024;15:45:00;0             ;687             ;1,979.5;
07/05/2024;16:00:00;0             ;684             ;1,966.7;
07/05/2024;16:15:00;0             ;682             ;1,958.2;
07/05/2024;16:30:00;0             ;681             ;1,953.9;
07/05/2024;16:45:00;0             ;680             ;1,949.7;
07/05/2024;17:00:00;0             ;678             ;1,941.2;
07/05/2024;17:15:00;0             ;675             ;1,928.4;
07/05/2024;17:30:00;0             ;674             ;1,924.2;
07/05/2024;17:45:00;0             ;673             ;1,919.9;
07/05/2024;18:00:00;0             ;672             ;1,915.7;
07/05/2024;18:15:00;0             ;668             ;1,898.8;
07/05/2024;18:30:00;0             ;668             ;1,898.8;
07/05/2024;18:45:00;0             ;665             ;1,886.2;
07/05/2024;19:00:00;0             ;664             ;1,882;
07/05/2024;19:15:00;0             ;662             ;1,873.6;
07/05/2024;19:30:00;0             ;660             ;1,865.2;
07/05/2024;19:45:00;0             ;658             ;1,856.8;
07/05/2024;20:00:00;0             ;657             ;1,852.6;
07/05/2024;20:15:00;0             ;655             ;1,844.2;
07/05/2024;20:30:00;0             ;654             ;1,840;
07/05/2024;20:45:00;0             ;652             ;1,831.7;
07/05/2024;21:00:00;0             ;651             ;1,827.5;
07/05/2024;21:15:00;0             ;649             ;1,819.2;
07/05/2024;21:30:00;0             ;649             ;1,819.2;
07/05/2024;21:45:00;0             ;646             ;1,806.7;
07/05/2024;22:00:00;0             ;643             ;1,794.3;
07/05/2024;22:15:00;0             ;643             ;1,794.3;
07/05/2024;22:30:00;0             ;642             ;1,790.1;
07/05/2024;22:45:00;0             ;640             ;1,781.9;
07/05/2024;23:00:00;0             ;638             ;1,773.6;
07/05/2024;23:15:00;0             ;637             ;1,769.5;
07/05/2024;23:30:00;0             ;635             ;1,761.2;
07/05/2024;23:45:00;0             ;635             ;1,761.2;
08/05/2024;00:00:00;0             ;633             ;1,753;
08/05/2024;00:15:00;0             ;631             ;1,744.8;
08/05/2024;00:30:00;0             ;629             ;1,736.5;
08/05/2024;00:45:00;0             ;628             ;1,732.4;
08/05/2024;01:00:00;0             ;627             ;1,728.3;
08/05/2024;01:15:00;0             ;625             ;1,720.2;
08/05/2024;01:30:00;0             ;624             ;1,716.1;
08/05/2024;01:45:00;0             ;623             ;1,712;
08/05/2024;02:00:00;0             ;622             ;1,707.9;
08/05/2024;02:15:00;0             ;621             ;1,703.8;
08/05/2024;02:30:00;0             ;619             ;1,695.7;
08/05/2024;02:45:00;0             ;620             ;1,699.7;
08/05/2024;03:00:00;0             ;619             ;1,695.7;
08/05/2024;03:15:00;0             ;618             ;1,691.6;
08/05/2024;03:30:00;0             ;618             ;1,691.6;
08/05/2024;03:45:00;0             ;619             ;1,695.7;
08/05/2024;04:00:00;0             ;618             ;1,691.6;
08/05/2024;04:15:00;0             ;618             ;1,691.6;
08/05/2024;04:30:00;0             ;617             ;1,687.5;
08/05/2024;04:45:00;0             ;618             ;1,691.6;
08/05/2024;05:00:00;0             ;617             ;1,687.5;
08/05/2024;05:15:00;0             ;617             ;1,687.5;
08/05/2024;05:30:00;0             ;617             ;1,687.5;
08/05/2024;05:45:00;0             ;615             ;1,679.4;
08/05/2024;06:00:00;0             ;615             ;1,679.4;
08/05/2024;06:15:00;0             ;615             ;1,679.4;
08/05/2024;06:30:00;0             ;613             ;1,671.3;
08/05/2024;06:45:00;0             ;613             ;1,671.3;
08/05/2024;07:00:00;0             ;612             ;1,667.2;
08/05/2024;07:15:00;0             ;611             ;1,663.2;
08/05/2024;07:30:00;0             ;610             ;1,659.1;
08/05/2024;07:45:00;0             ;608             ;1,651.1;
08/05/2024;08:00:00;0             ;606             ;1,643;
08/05/2024;08:15:00;0             ;605             ;1,639;
08/05/2024;08:30:00;0             ;604             ;1,634.9;
08/05/2024;08:45:00;0             ;603             ;1,630.9;
08/05/2024;09:00:00;0             ;602             ;1,626.9;
08/05/2024;09:15:00;0             ;599             ;1,614.8;
08/05/2024;09:30:00;0             ;598             ;1,610.8;
08/05/2024;09:45:00;0             ;596             ;1,602.8;
08/05/2024;10:00:00;0             ;595             ;1,598.8;
